Level_0,Index,States(US),Date,Humidity level,Sun rise,TemperatureC,Windspeed in Kmph,Year
13779,13779,Minnesota,2020-02-13,85,5,19,18.0,2019
13780,13780,Mississippi,2020-02-13,85,5,19,18.0,2019
13781,13781,Missouri,2020-02-13,85,5,19,18.0,2019
13782,13782,Montana,2020-02-13,85,5,19,18.0,2019
13783,13783,Nebraska,2020-02-13,85,5,19,18.0,2019
13784,13784,Nevada,2020-02-13,85,5,19,18.0,2019
13785,13785,New Hampshire,2020-02-13,85,5,19,18.0,2019
13786,13786,New Jersey,2020-02-13,85,5,19,18.0,2019
13787,13787,New Mexico,2020-02-13,85,5,19,18.0,2019
13788,13788,New York,2020-02-13,85,5,19,18.0,2019
13789,13789,North Carolina,2020-02-13,85,5,19,18.0,2019
13790,13790,North Dakota,2020-02-13,85,5,19,18.0,2019
13791,13791,Ohio,2020-02-13,85,5,19,18.0,2019
13792,13792,Oklahoma,2020-02-13,85,5,19,18.0,2019
13793,13793,Oregon,2020-02-13,85,5,19,18.0,2019
13794,13794,Pennsylvania,2020-02-13,85,5,19,18.0,2019
13795,13795,Puerto Rico,2020-02-13,85,5,19,18.0,2019
13796,13796,Rhode Island,2020-02-13,85,5,19,18.0,2019
13797,13797,South Carolina,2020-02-13,85,5,19,18.0,2019
13798,13798,South Dakota,2020-02-13,85,5,19,18.0,2019
13799,13799,Tennessee,2020-02-13,85,5,19,18.0,2019
13800,13800,Texas,2020-02-13,85,5,19,18.0,2019
13801,13801,US,2020-02-13,85,5,19,18.0,2019
13802,13802,United States Virgin Islands,2020-02-13,85,5,19,18.0,2019
13803,13803,Utah,2020-02-13,85,5,19,18.0,2019
13804,13804,Vermont,2020-02-13,85,5,19,18.0,2019
13805,13805,Virgin Islands,2020-02-13,85,5,19,18.0,2019
13806,13806,Virginia,2020-02-13,85,5,19,18.0,2019
13807,13807,Washington,2020-02-13,85,5,19,18.0,2019
13808,13808,West Virginia,2020-02-13,85,5,19,18.0,2019
13809,13809,Wisconsin,2020-02-13,85,5,19,18.0,2019
13810,13810,Wyoming,2020-02-13,85,5,19,18.0,2019
13811,13811,Alabama,2020-02-14,59,10,10,11.0,2019
13812,13812,Alaska,2020-02-14,59,10,10,11.0,2019
13813,13813,Arizona,2020-02-14,59,10,10,11.0,2019
13814,13814,Arkansas,2020-02-14,59,10,10,11.0,2019
13815,13815,California,2020-02-14,59,10,10,11.0,2019
13816,13816,Colorado,2020-02-14,59,10,10,11.0,2019
13817,13817,Connecticut,2020-02-14,59,10,10,11.0,2019
13818,13818,Delaware,2020-02-14,59,10,10,11.0,2019
13819,13819,Diamond Princess,2020-02-14,59,10,10,11.0,2019
13820,13820,District of Columbia,2020-02-14,59,10,10,11.0,2019
13821,13821,Florida,2020-02-14,59,10,10,11.0,2019
13822,13822,Georgia,2020-02-14,59,10,10,11.0,2019
13823,13823,Grand Princess,2020-02-14,59,10,10,11.0,2019
13824,13824,Guam,2020-02-14,59,10,10,11.0,2019
13825,13825,Hawaii,2020-02-14,59,10,10,11.0,2019
13826,13826,Idaho,2020-02-14,59,10,10,11.0,2019
13827,13827,Illinois,2020-02-14,59,10,10,11.0,2019
13828,13828,Indiana,2020-02-14,59,10,10,11.0,2019
13829,13829,Iowa,2020-02-14,59,10,10,11.0,2019
13830,13830,Kansas,2020-02-14,59,10,10,11.0,2019
13831,13831,Kentucky,2020-02-14,59,10,10,11.0,2019
13832,13832,Louisiana,2020-02-14,59,10,10,11.0,2019
13833,13833,Maine,2020-02-14,59,10,10,11.0,2019
13834,13834,Maryland,2020-02-14,59,10,10,11.0,2019
13835,13835,Massachusetts,2020-02-14,59,10,10,11.0,2019
13836,13836,Michigan,2020-02-14,59,10,10,11.0,2019
13837,13837,Minnesota,2020-02-14,59,10,10,11.0,2019
13838,13838,Mississippi,2020-02-14,59,10,10,11.0,2019
13839,13839,Missouri,2020-02-14,59,10,10,11.0,2019
13840,13840,Montana,2020-02-14,59,10,10,11.0,2019
13841,13841,Nebraska,2020-02-14,59,10,10,11.0,2019
13842,13842,Nevada,2020-02-14,59,10,10,11.0,2019
13843,13843,New Hampshire,2020-02-14,59,10,10,11.0,2019
13844,13844,New Jersey,2020-02-14,59,10,10,11.0,2019
13845,13845,New Mexico,2020-02-14,59,10,10,11.0,2019
13846,13846,New York,2020-02-14,59,10,10,11.0,2019
13847,13847,North Carolina,2020-02-14,59,10,10,11.0,2019
13848,13848,North Dakota,2020-02-14,59,10,10,11.0,2019
13849,13849,Ohio,2020-02-14,59,10,10,11.0,2019
13850,13850,Oklahoma,2020-02-14,59,10,10,11.0,2019
13851,13851,Oregon,2020-02-14,59,10,10,11.0,2019
13852,13852,Pennsylvania,2020-02-14,59,10,10,11.0,2019
13853,13853,Puerto Rico,2020-02-14,59,10,10,11.0,2019
13854,13854,Rhode Island,2020-02-14,59,10,10,11.0,2019
13855,13855,South Carolina,2020-02-14,59,10,10,11.0,2019
13856,13856,South Dakota,2020-02-14,59,10,10,11.0,2019
13857,13857,Tennessee,2020-02-14,59,10,10,11.0,2019
13858,13858,Texas,2020-02-14,59,10,10,11.0,2019
13859,13859,US,2020-02-14,59,10,10,11.0,2019
13860,13860,United States Virgin Islands,2020-02-14,59,10,10,11.0,2019
13861,13861,Utah,2020-02-14,59,10,10,11.0,2019
13862,13862,Vermont,2020-02-14,59,10,10,11.0,2019
13863,13863,Virgin Islands,2020-02-14,59,10,10,11.0,2019
13864,13864,Virginia,2020-02-14,59,10,10,11.0,2019
13865,13865,Washington,2020-02-14,59,10,10,11.0,2019
13866,13866,West Virginia,2020-02-14,59,10,10,11.0,2019
13867,13867,Wisconsin,2020-02-14,59,10,10,11.0,2019
13868,13868,Wyoming,2020-02-14,59,10,10,11.0,2019
13869,13869,Alabama,2020-02-15,60,8,8,10.0,2019
13870,13870,Alaska,2020-02-15,60,8,8,10.0,2019
13871,13871,Arizona,2020-02-15,60,8,8,10.0,2019
13872,13872,Arkansas,2020-02-15,60,8,8,10.0,2019
13873,13873,California,2020-02-15,60,8,8,10.0,2019
13874,13874,Colorado,2020-02-15,60,8,8,10.0,2019
13875,13875,Connecticut,2020-02-15,60,8,8,10.0,2019
13876,13876,Delaware,2020-02-15,60,8,8,10.0,2019
13877,13877,Diamond Princess,2020-02-15,60,8,8,10.0,2019
13878,13878,District of Columbia,2020-02-15,60,8,8,10.0,2019
13879,13879,Florida,2020-02-15,60,8,8,10.0,2019
13880,13880,Georgia,2020-02-15,60,8,8,10.0,2019
13881,13881,Grand Princess,2020-02-15,60,8,8,10.0,2019
13882,13882,Guam,2020-02-15,60,8,8,10.0,2019
13883,13883,Hawaii,2020-02-15,60,8,8,10.0,2019
13884,13884,Idaho,2020-02-15,60,8,8,10.0,2019
13885,13885,Illinois,2020-02-15,60,8,8,10.0,2019
13886,13886,Indiana,2020-02-15,60,8,8,10.0,2019
13887,13887,Iowa,2020-02-15,60,8,8,10.0,2019
13888,13888,Kansas,2020-02-15,60,8,8,10.0,2019
13889,13889,Kentucky,2020-02-15,60,8,8,10.0,2019
13890,13890,Louisiana,2020-02-15,60,8,8,10.0,2019
13891,13891,Maine,2020-02-15,60,8,8,10.0,2019
13892,13892,Maryland,2020-02-15,60,8,8,10.0,2019
13893,13893,Massachusetts,2020-02-15,60,8,8,10.0,2019
13894,13894,Michigan,2020-02-15,60,8,8,10.0,2019
13895,13895,Minnesota,2020-02-15,60,8,8,10.0,2019
13896,13896,Mississippi,2020-02-15,60,8,8,10.0,2019
13897,13897,Missouri,2020-02-15,60,8,8,10.0,2019
13898,13898,Montana,2020-02-15,60,8,8,10.0,2019
13899,13899,Nebraska,2020-02-15,60,8,8,10.0,2019
13900,13900,Nevada,2020-02-15,60,8,8,10.0,2019
13901,13901,New Hampshire,2020-02-15,60,8,8,10.0,2019
13902,13902,New Jersey,2020-02-15,60,8,8,10.0,2019
13903,13903,New Mexico,2020-02-15,60,8,8,10.0,2019
13904,13904,New York,2020-02-15,60,8,8,10.0,2019
13905,13905,North Carolina,2020-02-15,60,8,8,10.0,2019
13906,13906,North Dakota,2020-02-15,60,8,8,10.0,2019
13907,13907,Ohio,2020-02-15,60,8,8,10.0,2019
13908,13908,Oklahoma,2020-02-15,60,8,8,10.0,2019
13909,13909,Oregon,2020-02-15,60,8,8,10.0,2019
13910,13910,Pennsylvania,2020-02-15,60,8,8,10.0,2019
13911,13911,Puerto Rico,2020-02-15,60,8,8,10.0,2019
13912,13912,Rhode Island,2020-02-15,60,8,8,10.0,2019
13913,13913,South Carolina,2020-02-15,60,8,8,10.0,2019
13914,13914,South Dakota,2020-02-15,60,8,8,10.0,2019
13915,13915,Tennessee,2020-02-15,60,8,8,10.0,2019
13916,13916,Texas,2020-02-15,60,8,8,10.0,2019
13917,13917,US,2020-02-15,60,8,8,10.0,2019
13918,13918,United States Virgin Islands,2020-02-15,60,8,8,10.0,2019
13919,13919,Utah,2020-02-15,60,8,8,10.0,2019
13920,13920,Vermont,2020-02-15,60,8,8,10.0,2019
13921,13921,Virgin Islands,2020-02-15,60,8,8,10.0,2019
13922,13922,Virginia,2020-02-15,60,8,8,10.0,2019
13923,13923,Washington,2020-02-15,60,8,8,10.0,2019
13924,13924,West Virginia,2020-02-15,60,8,8,10.0,2019
13925,13925,Wisconsin,2020-02-15,60,8,8,10.0,2019
13926,13926,Wyoming,2020-02-15,60,8,8,10.0,2019
13927,13927,Alabama,2020-02-16,76,8,10,6.0,2019
13928,13928,Alaska,2020-02-16,76,8,10,6.0,2019
13929,13929,Arizona,2020-02-16,76,8,10,6.0,2019
13930,13930,Arkansas,2020-02-16,76,8,10,6.0,2019
13931,13931,California,2020-02-16,76,8,10,6.0,2019
13932,13932,Colorado,2020-02-16,76,8,10,6.0,2019
13933,13933,Connecticut,2020-02-16,76,8,10,6.0,2019
13934,13934,Delaware,2020-02-16,76,8,10,6.0,2019
13935,13935,Diamond Princess,2020-02-16,76,8,10,6.0,2019
13936,13936,District of Columbia,2020-02-16,76,8,10,6.0,2019
13937,13937,Florida,2020-02-16,76,8,10,6.0,2019
13938,13938,Georgia,2020-02-16,76,8,10,6.0,2019
13939,13939,Grand Princess,2020-02-16,76,8,10,6.0,2019
13940,13940,Guam,2020-02-16,76,8,10,6.0,2019
13941,13941,Hawaii,2020-02-16,76,8,10,6.0,2019
13942,13942,Idaho,2020-02-16,76,8,10,6.0,2019
13943,13943,Illinois,2020-02-16,76,8,10,6.0,2019
13944,13944,Indiana,2020-02-16,76,8,10,6.0,2019
13945,13945,Iowa,2020-02-16,76,8,10,6.0,2019
13946,13946,Kansas,2020-02-16,76,8,10,6.0,2019
13947,13947,Kentucky,2020-02-16,76,8,10,6.0,2019
13948,13948,Louisiana,2020-02-16,76,8,10,6.0,2019
13949,13949,Maine,2020-02-16,76,8,10,6.0,2019
13950,13950,Maryland,2020-02-16,76,8,10,6.0,2019
13951,13951,Massachusetts,2020-02-16,76,8,10,6.0,2019
13952,13952,Michigan,2020-02-16,76,8,10,6.0,2019
13953,13953,Minnesota,2020-02-16,76,8,10,6.0,2019
13954,13954,Mississippi,2020-02-16,76,8,10,6.0,2019
13955,13955,Missouri,2020-02-16,76,8,10,6.0,2019
13956,13956,Montana,2020-02-16,76,8,10,6.0,2019
13957,13957,Nebraska,2020-02-16,76,8,10,6.0,2019
13958,13958,Nevada,2020-02-16,76,8,10,6.0,2019
13959,13959,New Hampshire,2020-02-16,76,8,10,6.0,2019
13960,13960,New Jersey,2020-02-16,76,8,10,6.0,2019
13961,13961,New Mexico,2020-02-16,76,8,10,6.0,2019
13962,13962,New York,2020-02-16,76,8,10,6.0,2019
13963,13963,North Carolina,2020-02-16,76,8,10,6.0,2019
13964,13964,North Dakota,2020-02-16,76,8,10,6.0,2019
13965,13965,Ohio,2020-02-16,76,8,10,6.0,2019
13966,13966,Oklahoma,2020-02-16,76,8,10,6.0,2019
13967,13967,Oregon,2020-02-16,76,8,10,6.0,2019
13968,13968,Pennsylvania,2020-02-16,76,8,10,6.0,2019
13969,13969,Puerto Rico,2020-02-16,76,8,10,6.0,2019
13970,13970,Rhode Island,2020-02-16,76,8,10,6.0,2019
13971,13971,South Carolina,2020-02-16,76,8,10,6.0,2019
13972,13972,South Dakota,2020-02-16,76,8,10,6.0,2019
13973,13973,Tennessee,2020-02-16,76,8,10,6.0,2019
13974,13974,Texas,2020-02-16,76,8,10,6.0,2019
13975,13975,US,2020-02-16,76,8,10,6.0,2019
13976,13976,United States Virgin Islands,2020-02-16,76,8,10,6.0,2019
13977,13977,Utah,2020-02-16,76,8,10,6.0,2019
13978,13978,Vermont,2020-02-16,76,8,10,6.0,2019
13979,13979,Virgin Islands,2020-02-16,76,8,10,6.0,2019
13980,13980,Virginia,2020-02-16,76,8,10,6.0,2019
13981,13981,Washington,2020-02-16,76,8,10,6.0,2019
13982,13982,West Virginia,2020-02-16,76,8,10,6.0,2019
13983,13983,Wisconsin,2020-02-16,76,8,10,6.0,2019
13984,13984,Wyoming,2020-02-16,76,8,10,6.0,2019
13985,13985,Alabama,2020-02-17,77,11,14,8.0,2019
13986,13986,Alaska,2020-02-17,77,11,14,8.0,2019
13987,13987,Arizona,2020-02-17,77,11,14,8.0,2019
13988,13988,Arkansas,2020-02-17,77,11,14,8.0,2019
13989,13989,California,2020-02-17,77,11,14,8.0,2019
13990,13990,Colorado,2020-02-17,77,11,14,8.0,2019
13991,13991,Connecticut,2020-02-17,77,11,14,8.0,2019
13992,13992,Delaware,2020-02-17,77,11,14,8.0,2019
13993,13993,Diamond Princess,2020-02-17,77,11,14,8.0,2019
13994,13994,District of Columbia,2020-02-17,77,11,14,8.0,2019
13995,13995,Florida,2020-02-17,77,11,14,8.0,2019
13996,13996,Georgia,2020-02-17,77,11,14,8.0,2019
13997,13997,Grand Princess,2020-02-17,77,11,14,8.0,2019
13998,13998,Guam,2020-02-17,77,11,14,8.0,2019
13999,13999,Hawaii,2020-02-17,77,11,14,8.0,2019
14000,14000,Idaho,2020-02-17,77,11,14,8.0,2019
14001,14001,Illinois,2020-02-17,77,11,14,8.0,2019
14002,14002,Indiana,2020-02-17,77,11,14,8.0,2019
14003,14003,Iowa,2020-02-17,77,11,14,8.0,2019
14004,14004,Kansas,2020-02-17,77,11,14,8.0,2019
14005,14005,Kentucky,2020-02-17,77,11,14,8.0,2019
14006,14006,Louisiana,2020-02-17,77,11,14,8.0,2019
14007,14007,Maine,2020-02-17,77,11,14,8.0,2019
14008,14008,Maryland,2020-02-17,77,11,14,8.0,2019
14009,14009,Massachusetts,2020-02-17,77,11,14,8.0,2019
14010,14010,Michigan,2020-02-17,77,11,14,8.0,2019
14011,14011,Minnesota,2020-02-17,77,11,14,8.0,2019
14012,14012,Mississippi,2020-02-17,77,11,14,8.0,2019
14013,14013,Missouri,2020-02-17,77,11,14,8.0,2019
14014,14014,Montana,2020-02-17,77,11,14,8.0,2019
14015,14015,Nebraska,2020-02-17,77,11,14,8.0,2019
14016,14016,Nevada,2020-02-17,77,11,14,8.0,2019
14017,14017,New Hampshire,2020-02-17,77,11,14,8.0,2019
14018,14018,New Jersey,2020-02-17,77,11,14,8.0,2019
14019,14019,New Mexico,2020-02-17,77,11,14,8.0,2019
14020,14020,New York,2020-02-17,77,11,14,8.0,2019
14021,14021,North Carolina,2020-02-17,77,11,14,8.0,2019
14022,14022,North Dakota,2020-02-17,77,11,14,8.0,2019
14023,14023,Ohio,2020-02-17,77,11,14,8.0,2019
14024,14024,Oklahoma,2020-02-17,77,11,14,8.0,2019
14025,14025,Oregon,2020-02-17,77,11,14,8.0,2019
14026,14026,Pennsylvania,2020-02-17,77,11,14,8.0,2019
14027,14027,Puerto Rico,2020-02-17,77,11,14,8.0,2019
14028,14028,Rhode Island,2020-02-17,77,11,14,8.0,2019
14029,14029,South Carolina,2020-02-17,77,11,14,8.0,2019
14030,14030,South Dakota,2020-02-17,77,11,14,8.0,2019
14031,14031,Tennessee,2020-02-17,77,11,14,8.0,2019
14032,14032,Texas,2020-02-17,77,11,14,8.0,2019
14033,14033,US,2020-02-17,77,11,14,8.0,2019
14034,14034,United States Virgin Islands,2020-02-17,77,11,14,8.0,2019
14035,14035,Utah,2020-02-17,77,11,14,8.0,2019
14036,14036,Vermont,2020-02-17,77,11,14,8.0,2019
14037,14037,Virgin Islands,2020-02-17,77,11,14,8.0,2019
14038,14038,Virginia,2020-02-17,77,11,14,8.0,2019
14039,14039,Washington,2020-02-17,77,11,14,8.0,2019
14040,14040,West Virginia,2020-02-17,77,11,14,8.0,2019
14041,14041,Wisconsin,2020-02-17,77,11,14,8.0,2019
14042,14042,Wyoming,2020-02-17,77,11,14,8.0,2019
14043,14043,Alabama,2020-02-18,89,5,16,11.0,2019
14044,14044,Alaska,2020-02-18,89,5,16,11.0,2019
14045,14045,Arizona,2020-02-18,89,5,16,11.0,2019
14046,14046,Arkansas,2020-02-18,89,5,16,11.0,2019
14047,14047,California,2020-02-18,89,5,16,11.0,2019
14048,14048,Colorado,2020-02-18,89,5,16,11.0,2019
14049,14049,Connecticut,2020-02-18,89,5,16,11.0,2019
14050,14050,Delaware,2020-02-18,89,5,16,11.0,2019
14051,14051,Diamond Princess,2020-02-18,89,5,16,11.0,2019
14052,14052,District of Columbia,2020-02-18,89,5,16,11.0,2019
14053,14053,Florida,2020-02-18,89,5,16,11.0,2019
14054,14054,Georgia,2020-02-18,89,5,16,11.0,2019
14055,14055,Grand Princess,2020-02-18,89,5,16,11.0,2019
14056,14056,Guam,2020-02-18,89,5,16,11.0,2019
14057,14057,Hawaii,2020-02-18,89,5,16,11.0,2019
14058,14058,Idaho,2020-02-18,89,5,16,11.0,2019
14059,14059,Illinois,2020-02-18,89,5,16,11.0,2019
14060,14060,Indiana,2020-02-18,89,5,16,11.0,2019
14061,14061,Iowa,2020-02-18,89,5,16,11.0,2019
14062,14062,Kansas,2020-02-18,89,5,16,11.0,2019
14063,14063,Kentucky,2020-02-18,89,5,16,11.0,2019
14064,14064,Louisiana,2020-02-18,89,5,16,11.0,2019
14065,14065,Maine,2020-02-18,89,5,16,11.0,2019
14066,14066,Maryland,2020-02-18,89,5,16,11.0,2019
14067,14067,Massachusetts,2020-02-18,89,5,16,11.0,2019
14068,14068,Michigan,2020-02-18,89,5,16,11.0,2019
14069,14069,Minnesota,2020-02-18,89,5,16,11.0,2019
14070,14070,Mississippi,2020-02-18,89,5,16,11.0,2019
14071,14071,Missouri,2020-02-18,89,5,16,11.0,2019
14072,14072,Montana,2020-02-18,89,5,16,11.0,2019
14073,14073,Nebraska,2020-02-18,89,5,16,11.0,2019
14074,14074,Nevada,2020-02-18,89,5,16,11.0,2019
14075,14075,New Hampshire,2020-02-18,89,5,16,11.0,2019
14076,14076,New Jersey,2020-02-18,89,5,16,11.0,2019
14077,14077,New Mexico,2020-02-18,89,5,16,11.0,2019
14078,14078,New York,2020-02-18,89,5,16,11.0,2019
14079,14079,North Carolina,2020-02-18,89,5,16,11.0,2019
14080,14080,North Dakota,2020-02-18,89,5,16,11.0,2019
14081,14081,Ohio,2020-02-18,89,5,16,11.0,2019
14082,14082,Oklahoma,2020-02-18,89,5,16,11.0,2019
14083,14083,Oregon,2020-02-18,89,5,16,11.0,2019
14084,14084,Pennsylvania,2020-02-18,89,5,16,11.0,2019
14085,14085,Puerto Rico,2020-02-18,89,5,16,11.0,2019
14086,14086,Rhode Island,2020-02-18,89,5,16,11.0,2019
14087,14087,South Carolina,2020-02-18,89,5,16,11.0,2019
14088,14088,South Dakota,2020-02-18,89,5,16,11.0,2019
14089,14089,Tennessee,2020-02-18,89,5,16,11.0,2019
14090,14090,Texas,2020-02-18,89,5,16,11.0,2019
14091,14091,US,2020-02-18,89,5,16,11.0,2019
14092,14092,United States Virgin Islands,2020-02-18,89,5,16,11.0,2019
14093,14093,Utah,2020-02-18,89,5,16,11.0,2019
14094,14094,Vermont,2020-02-18,89,5,16,11.0,2019
14095,14095,Virgin Islands,2020-02-18,89,5,16,11.0,2019
14096,14096,Virginia,2020-02-18,89,5,16,11.0,2019
14097,14097,Washington,2020-02-18,89,5,16,11.0,2019
14098,14098,West Virginia,2020-02-18,89,5,16,11.0,2019
14099,14099,Wisconsin,2020-02-18,89,5,16,11.0,2019
14100,14100,Wyoming,2020-02-18,89,5,16,11.0,2019
14101,14101,Alabama,2020-02-19,78,8,9,14.0,2019
14102,14102,Alaska,2020-02-19,78,8,9,14.0,2019
14103,14103,Arizona,2020-02-19,78,8,9,14.0,2019
14104,14104,Arkansas,2020-02-19,78,8,9,14.0,2019
14105,14105,California,2020-02-19,78,8,9,14.0,2019
14106,14106,Colorado,2020-02-19,78,8,9,14.0,2019
14107,14107,Connecticut,2020-02-19,78,8,9,14.0,2019
14108,14108,Delaware,2020-02-19,78,8,9,14.0,2019
14109,14109,Diamond Princess,2020-02-19,78,8,9,14.0,2019
14110,14110,District of Columbia,2020-02-19,78,8,9,14.0,2019
14111,14111,Florida,2020-02-19,78,8,9,14.0,2019
14112,14112,Georgia,2020-02-19,78,8,9,14.0,2019
14113,14113,Grand Princess,2020-02-19,78,8,9,14.0,2019
14114,14114,Guam,2020-02-19,78,8,9,14.0,2019
14115,14115,Hawaii,2020-02-19,78,8,9,14.0,2019
14116,14116,Idaho,2020-02-19,78,8,9,14.0,2019
14117,14117,Illinois,2020-02-19,78,8,9,14.0,2019
14118,14118,Indiana,2020-02-19,78,8,9,14.0,2019
14119,14119,Iowa,2020-02-19,78,8,9,14.0,2019
14120,14120,Kansas,2020-02-19,78,8,9,14.0,2019
14121,14121,Kentucky,2020-02-19,78,8,9,14.0,2019
14122,14122,Louisiana,2020-02-19,78,8,9,14.0,2019
14123,14123,Maine,2020-02-19,78,8,9,14.0,2019
14124,14124,Maryland,2020-02-19,78,8,9,14.0,2019
14125,14125,Massachusetts,2020-02-19,78,8,9,14.0,2019
14126,14126,Michigan,2020-02-19,78,8,9,14.0,2019
14127,14127,Minnesota,2020-02-19,78,8,9,14.0,2019
14128,14128,Mississippi,2020-02-19,78,8,9,14.0,2019
14129,14129,Missouri,2020-02-19,78,8,9,14.0,2019
14130,14130,Montana,2020-02-19,78,8,9,14.0,2019
14131,14131,Nebraska,2020-02-19,78,8,9,14.0,2019
14132,14132,Nevada,2020-02-19,78,8,9,14.0,2019
14133,14133,New Hampshire,2020-02-19,78,8,9,14.0,2019
14134,14134,New Jersey,2020-02-19,78,8,9,14.0,2019
14135,14135,New Mexico,2020-02-19,78,8,9,14.0,2019
14136,14136,New York,2020-02-19,78,8,9,14.0,2019
14137,14137,North Carolina,2020-02-19,78,8,9,14.0,2019
14138,14138,North Dakota,2020-02-19,78,8,9,14.0,2019
14139,14139,Ohio,2020-02-19,78,8,9,14.0,2019
14140,14140,Oklahoma,2020-02-19,78,8,9,14.0,2019
14141,14141,Oregon,2020-02-19,78,8,9,14.0,2019
14142,14142,Pennsylvania,2020-02-19,78,8,9,14.0,2019
14143,14143,Puerto Rico,2020-02-19,78,8,9,14.0,2019
14144,14144,Rhode Island,2020-02-19,78,8,9,14.0,2019
14145,14145,South Carolina,2020-02-19,78,8,9,14.0,2019
14146,14146,South Dakota,2020-02-19,78,8,9,14.0,2019
14147,14147,Tennessee,2020-02-19,78,8,9,14.0,2019
14148,14148,Texas,2020-02-19,78,8,9,14.0,2019
14149,14149,US,2020-02-19,78,8,9,14.0,2019
14150,14150,United States Virgin Islands,2020-02-19,78,8,9,14.0,2019
14151,14151,Utah,2020-02-19,78,8,9,14.0,2019
14152,14152,Vermont,2020-02-19,78,8,9,14.0,2019
14153,14153,Virgin Islands,2020-02-19,78,8,9,14.0,2019
14154,14154,Virginia,2020-02-19,78,8,9,14.0,2019
14155,14155,Washington,2020-02-19,78,8,9,14.0,2019
14156,14156,West Virginia,2020-02-19,78,8,9,14.0,2019
14157,14157,Wisconsin,2020-02-19,78,8,9,14.0,2019
14158,14158,Wyoming,2020-02-19,78,8,9,14.0,2019
14159,14159,Alabama,2020-02-20,86,5,6,11.0,2019
14160,14160,Alaska,2020-02-20,86,5,6,11.0,2019
14161,14161,Arizona,2020-02-20,86,5,6,11.0,2019
14162,14162,Arkansas,2020-02-20,86,5,6,11.0,2019
14163,14163,California,2020-02-20,86,5,6,11.0,2019
14164,14164,Colorado,2020-02-20,86,5,6,11.0,2019
14165,14165,Connecticut,2020-02-20,86,5,6,11.0,2019
14166,14166,Delaware,2020-02-20,86,5,6,11.0,2019
14167,14167,Diamond Princess,2020-02-20,86,5,6,11.0,2019
14168,14168,District of Columbia,2020-02-20,86,5,6,11.0,2019
14169,14169,Florida,2020-02-20,86,5,6,11.0,2019
14170,14170,Georgia,2020-02-20,86,5,6,11.0,2019
14171,14171,Grand Princess,2020-02-20,86,5,6,11.0,2019
14172,14172,Guam,2020-02-20,86,5,6,11.0,2019
14173,14173,Hawaii,2020-02-20,86,5,6,11.0,2019
14174,14174,Idaho,2020-02-20,86,5,6,11.0,2019
14175,14175,Illinois,2020-02-20,86,5,6,11.0,2019
14176,14176,Indiana,2020-02-20,86,5,6,11.0,2019
14177,14177,Iowa,2020-02-20,86,5,6,11.0,2019
14178,14178,Kansas,2020-02-20,86,5,6,11.0,2019
14179,14179,Kentucky,2020-02-20,86,5,6,11.0,2019
14180,14180,Louisiana,2020-02-20,86,5,6,11.0,2019
14181,14181,Maine,2020-02-20,86,5,6,11.0,2019
14182,14182,Maryland,2020-02-20,86,5,6,11.0,2019
14183,14183,Massachusetts,2020-02-20,86,5,6,11.0,2019
14184,14184,Michigan,2020-02-20,86,5,6,11.0,2019
14185,14185,Minnesota,2020-02-20,86,5,6,11.0,2019
14186,14186,Mississippi,2020-02-20,86,5,6,11.0,2019
14187,14187,Missouri,2020-02-20,86,5,6,11.0,2019
14188,14188,Montana,2020-02-20,86,5,6,11.0,2019
14189,14189,Nebraska,2020-02-20,86,5,6,11.0,2019
14190,14190,Nevada,2020-02-20,86,5,6,11.0,2019
14191,14191,New Hampshire,2020-02-20,86,5,6,11.0,2019
14192,14192,New Jersey,2020-02-20,86,5,6,11.0,2019
14193,14193,New Mexico,2020-02-20,86,5,6,11.0,2019
14194,14194,New York,2020-02-20,86,5,6,11.0,2019
14195,14195,North Carolina,2020-02-20,86,5,6,11.0,2019
14196,14196,North Dakota,2020-02-20,86,5,6,11.0,2019
14197,14197,Ohio,2020-02-20,86,5,6,11.0,2019
14198,14198,Oklahoma,2020-02-20,86,5,6,11.0,2019
14199,14199,Oregon,2020-02-20,86,5,6,11.0,2019
14200,14200,Pennsylvania,2020-02-20,86,5,6,11.0,2019
14201,14201,Puerto Rico,2020-02-20,86,5,6,11.0,2019
14202,14202,Rhode Island,2020-02-20,86,5,6,11.0,2019
14203,14203,South Carolina,2020-02-20,86,5,6,11.0,2019
14204,14204,South Dakota,2020-02-20,86,5,6,11.0,2019
14205,14205,Tennessee,2020-02-20,86,5,6,11.0,2019
14206,14206,Texas,2020-02-20,86,5,6,11.0,2019
14207,14207,US,2020-02-20,86,5,6,11.0,2019
14208,14208,United States Virgin Islands,2020-02-20,86,5,6,11.0,2019
14209,14209,Utah,2020-02-20,86,5,6,11.0,2019
14210,14210,Vermont,2020-02-20,86,5,6,11.0,2019
14211,14211,Virgin Islands,2020-02-20,86,5,6,11.0,2019
14212,14212,Virginia,2020-02-20,86,5,6,11.0,2019
14213,14213,Washington,2020-02-20,86,5,6,11.0,2019
14214,14214,West Virginia,2020-02-20,86,5,6,11.0,2019
14215,14215,Wisconsin,2020-02-20,86,5,6,11.0,2019
14216,14216,Wyoming,2020-02-20,86,5,6,11.0,2019
14217,14217,Alabama,2020-02-21,70,8,5,13.0,2019
14218,14218,Alaska,2020-02-21,70,8,5,13.0,2019
14219,14219,Arizona,2020-02-21,70,8,5,13.0,2019
